id,name,category,subcategory,address,plz,lat,lon,coole_raeume,source,license,opening_hours
fountain_1,Trinkbrunnen Peter-Rosegger-Straße 27,Trinkbrunnen,Trinkbrunnen,Peter-Rosegger-Straße 27,8020,47.05368644815697,15.408617230898946,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_2,Trinkbrunnen St.-Peter-Pfarrweg 21,Trinkbrunnen,Trinkbrunnen,St.-Peter-Pfarrweg 21,8010,47.063166922013814,15.472302259640765,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_4,Trinkbrunnen Körösistraße 29c,Trinkbrunnen,Trinkbrunnen,Körösistraße 29c,8010,47.080980330130444,15.431222375099843,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_5,Trinkbrunnen Ekkehard-Hauer-Straße 33,Trinkbrunnen,Trinkbrunnen,Ekkehard-Hauer-Straße 33,8020,47.0498821097441,15.391086359120646,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_7,Trinkbrunnen Rosenhain 3,Trinkbrunnen,Trinkbrunnen,Rosenhain 3,8010,47.08361844360176,15.451866762260781,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_8,Trinkbrunnen Lagergasse 372,Trinkbrunnen,Trinkbrunnen,Lagergasse 372,8020,47.036051175182,15.44491527004233,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_9,Trinkbrunnen Reininghausstraße 5a,Trinkbrunnen,Trinkbrunnen,Reininghausstraße 5a,8020,47.065757907722016,15.409727134676784,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_10,Trinkbrunnen Karmeliterplatz 6,Trinkbrunnen,Trinkbrunnen,Karmeliterplatz 6,8010,47.073927189694444,15.44032057824733,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_11,Trinkbrunnen Burggasse 2a,Trinkbrunnen,Trinkbrunnen,Burggasse 2a,8010,47.07179964023817,15.442931815059648,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_14,Trinkbrunnen Eduard-Keil-Gasse 86,Trinkbrunnen,Trinkbrunnen,Eduard-Keil-Gasse 86,8010,47.04151103579663,15.44445303513573,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_15,Trinkbrunnen Jochen-Rindt-Platz,Trinkbrunnen,Trinkbrunnen,Jochen-Rindt-Platz,8020,47.0591317237945,15.411981541474105,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_19,Trinkbrunnen Wagner-Jauregg-Platz 1,Trinkbrunnen,Trinkbrunnen,Wagner-Jauregg-Platz 1,8020,47.03879572172367,15.41817565595279,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_20,Trinkbrunnen Sauraugasse 14,Trinkbrunnen,Trinkbrunnen,Sauraugasse 14,8010,47.07445804710102,15.442748298972841,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_21,Trinkbrunnen Tannhofweg 2,Trinkbrunnen,Trinkbrunnen,Tannhofweg 2,8010,47.104037826854075,15.490040822582205,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_22,Trinkbrunnen Pula Kai,Trinkbrunnen,Trinkbrunnen,Pula Kai,8010,47.06092731229243,15.434984782916368,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_24,Trinkbrunnen Ziegelstraße 33a,Trinkbrunnen,Trinkbrunnen,Ziegelstraße 33a,8045,47.101414454841525,15.431407686944938,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_25,Trinkbrunnen Waagner-Biro-Straße 104,Trinkbrunnen,Trinkbrunnen,Waagner-Biro-Straße 104,8020,47.080835967056956,15.410433282603949,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_26,Trinkbrunnen Stiftingtalstraße 4,Trinkbrunnen,Trinkbrunnen,Stiftingtalstraße 4,8010,47.07954190831058,15.468254948076039,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_28,Trinkbrunnen Gritzenweg 1,Trinkbrunnen,Trinkbrunnen,Gritzenweg 1,8020,47.06433485575291,15.387343860422261,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_29,Trinkbrunnen Griesplatz 36,Trinkbrunnen,Trinkbrunnen,Griesplatz 36,8020,47.06694126702718,15.431753363015345,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_31,Trinkbrunnen Hofgasse 16,Trinkbrunnen,Trinkbrunnen,Hofgasse 16,8010,47.07230660842117,15.441570335922139,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_33,Trinkbrunnen Waagner-Biro-Straße 132,Trinkbrunnen,Trinkbrunnen,Waagner-Biro-Straße 132,8020,47.08226998904252,15.409681248793309,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_35,Trinkbrunnen Andersengasse 42,Trinkbrunnen,Trinkbrunnen,Andersengasse 42,8010,47.04548763983924,15.445061974147853,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_36,Trinkbrunnen Kehlbergstraße 36,Trinkbrunnen,Trinkbrunnen,Kehlbergstraße 36,8020,47.036093505541814,15.388376043965714,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_37,Trinkbrunnen Am Jägergrund 17,Trinkbrunnen,Trinkbrunnen,Am Jägergrund 17,8020,47.04163951545437,15.399144859012445,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_38,Trinkbrunnen Fröhlichgasse 108,Trinkbrunnen,Trinkbrunnen,Fröhlichgasse 108,8010,47.052273546796144,15.439838875628276,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_41,Trinkbrunnen Angergasse 43,Trinkbrunnen,Trinkbrunnen,Angergasse 43,8010,47.047002488183395,15.44299481578563,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_45,Trinkbrunnen Dominikanergasse 1,Trinkbrunnen,Trinkbrunnen,Dominikanergasse 1,8020,47.070876755563084,15.430517143576443,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_46,Trinkbrunnen Jakominiplatz 16,Trinkbrunnen,Trinkbrunnen,Jakominiplatz 16,8010,47.06727950630578,15.442237735255343,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_47,Trinkbrunnen Waltendorfer Hauptstraße 31a,Trinkbrunnen,Trinkbrunnen,Waltendorfer Hauptstraße 31a,8010,47.06671320816613,15.468894572073834,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_52,Trinkbrunnen Halbärthgasse 16,Trinkbrunnen,Trinkbrunnen,Halbärthgasse 16,8010,47.07611140296688,15.450142871545651,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_53,Trinkbrunnen Landhausgasse 3,Trinkbrunnen,Trinkbrunnen,Landhausgasse 3,8010,47.06965171387819,15.438520306375755,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_55,Trinkbrunnen Wachtelgasse 23,Trinkbrunnen,Trinkbrunnen,Wachtelgasse 23,8020,47.05442529581001,15.403386564029393,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_58,Trinkbrunnen Schloßberg 3,Trinkbrunnen,Trinkbrunnen,Schloßberg 3,8010,47.073914619196806,15.437378802089265,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_59,Trinkbrunnen Anton-Kleinoscheg-Straße 1,Trinkbrunnen,Trinkbrunnen,Anton-Kleinoscheg-Straße 1,8051,47.10043871171456,15.39442359891312,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_62,Trinkbrunnen Kanalweg,Trinkbrunnen,Trinkbrunnen,Kanalweg,8020,46.99813872846883,15.46842143670118,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_63,Trinkbrunnen Lagergasse 257,Trinkbrunnen,Trinkbrunnen,Lagergasse 257,8020,47.04657428071274,15.441065895707657,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_64,Trinkbrunnen Reininghauspark 5,Trinkbrunnen,Trinkbrunnen,Reininghauspark 5,8020,47.061889744143265,15.410483853155878,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_65,Trinkbrunnen Naglergasse 9,Trinkbrunnen,Trinkbrunnen,Naglergasse 9,8010,47.07073252693265,15.451199872251106,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_67,Trinkbrunnen Neuholdaugasse 18,Trinkbrunnen,Trinkbrunnen,Neuholdaugasse 18,8010,47.059992398100064,15.436285549792984,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_68,Trinkbrunnen Schützgasse 13,Trinkbrunnen,Trinkbrunnen,Schützgasse 13,8020,47.058767857194134,15.432303850054184,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_69,Trinkbrunnen Angergasse 1,Trinkbrunnen,Trinkbrunnen,Angergasse 1,8010,47.051962935046184,15.43875336000865,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_71,Trinkbrunnen Lendkai 15,Trinkbrunnen,Trinkbrunnen,Lendkai 15,8020,47.07226944787075,15.434078697807355,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_72,Trinkbrunnen Harmsdorfgasse 12,Trinkbrunnen,Trinkbrunnen,Harmsdorfgasse 12,8010,47.05101993556308,15.456468710652873,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_73,Trinkbrunnen Petrifelderstraße 39,Trinkbrunnen,Trinkbrunnen,Petrifelderstraße 39,8010,47.05043199931923,15.469723318422082,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_74,Trinkbrunnen Hafnerstraße,Trinkbrunnen,Trinkbrunnen,Hafnerstraße,8020,47.02483780006312,15.403730584333461,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_75,Trinkbrunnen Schererstraße 11,Trinkbrunnen,Trinkbrunnen,Schererstraße 11,8020,47.057535252091164,15.396553907474349,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_76,Trinkbrunnen UNESCO-Esplanade 6,Trinkbrunnen,Trinkbrunnen,UNESCO-Esplanade 6,8020,47.0647985922452,15.410364909193511,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_77,Trinkbrunnen Theodor-Körner-Straße 160,Trinkbrunnen,Trinkbrunnen,Theodor-Körner-Straße 160,8010,47.09258998094641,15.42548870001566,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_78,Trinkbrunnen Olga-Rudel-Zeynek-Gasse 23,Trinkbrunnen,Trinkbrunnen,Olga-Rudel-Zeynek-Gasse 23,8020,47.03753600208367,15.392847532448,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_79,Trinkbrunnen Kantgasse 15,Trinkbrunnen,Trinkbrunnen,Kantgasse 15,8020,47.04883104174364,15.426163072504071,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_80,Trinkbrunnen Andritzer Reichsstraße 97,Trinkbrunnen,Trinkbrunnen,Andritzer Reichsstraße 97,8045,47.109030443897765,15.412390843849074,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_82,Trinkbrunnen Schulgasse 22,Trinkbrunnen,Trinkbrunnen,Schulgasse 22,8010,47.06739331294554,15.466413806503404,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_83,Trinkbrunnen Ortweinplatz 2,Trinkbrunnen,Trinkbrunnen,Ortweinplatz 2,8010,47.063348913838915,15.44375270684295,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_84,Trinkbrunnen Am Wagrain 10,Trinkbrunnen,Trinkbrunnen,Am Wagrain 10,8020,47.04772356395476,15.419460971577575,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_85,Trinkbrunnen Georgigasse 51,Trinkbrunnen,Trinkbrunnen,Georgigasse 51,8020,47.073030450350196,15.401076242536849,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_87,Trinkbrunnen Radetzkystraße 15,Trinkbrunnen,Trinkbrunnen,Radetzkystraße 15,8010,47.066585737689785,15.439031412827866,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_91,Trinkbrunnen Bahnhofgürtel 85,Trinkbrunnen,Trinkbrunnen,Bahnhofgürtel 85,8020,47.07193246871762,15.418722935436648,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_92,Trinkbrunnen Volksgartenstraße 11,Trinkbrunnen,Trinkbrunnen,Volksgartenstraße 11,8020,47.07384548248918,15.426043862992362,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_94,Trinkbrunnen Vinzenzgasse 56,Trinkbrunnen,Trinkbrunnen,Vinzenzgasse 56,8020,47.07636210710105,15.404732075372147,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_96,Trinkbrunnen Martinhofstraße 88,Trinkbrunnen,Trinkbrunnen,Martinhofstraße 88,8020,47.034815206060514,15.392861119067986,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_97,Trinkbrunnen Gasometerweg 3,Trinkbrunnen,Trinkbrunnen,Gasometerweg 3,8020,47.02743683850845,15.45206476794092,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_99,Trinkbrunnen Leuzenhofgasse 4,Trinkbrunnen,Trinkbrunnen,Leuzenhofgasse 4,8020,47.08233217668845,15.418147551416043,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_100,Trinkbrunnen Josef-Huber-Gasse 28,Trinkbrunnen,Trinkbrunnen,Josef-Huber-Gasse 28,8020,47.06599109781325,15.422741205754045,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_102,Trinkbrunnen Radetzkystraße 33,Trinkbrunnen,Trinkbrunnen,Radetzkystraße 33,8010,47.066129086596035,15.435303222483707,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_103,Trinkbrunnen Augasse 118,Trinkbrunnen,Trinkbrunnen,Augasse 118,8051,47.09661033734317,15.41434152341259,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_104,Trinkbrunnen Grillweg 8,Trinkbrunnen,Trinkbrunnen,Grillweg 8,8020,47.040307622428045,15.411550952678011,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_105,Trinkbrunnen Engelsdorfer Straße 54,Trinkbrunnen,Trinkbrunnen,Engelsdorfer Straße 54,8010,47.030503584103435,15.461291304710711,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_106,Trinkbrunnen Lagergasse 380,Trinkbrunnen,Trinkbrunnen,Lagergasse 380,8020,47.03459621573413,15.44611871040556,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_107,Trinkbrunnen Muchargasse 41,Trinkbrunnen,Trinkbrunnen,Muchargasse 41,8010,47.07958577056706,15.433892526827515,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_108,Trinkbrunnen Messeplatz 2,Trinkbrunnen,Trinkbrunnen,Messeplatz 2,8010,47.056291243551655,15.447597701113574,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_109,Trinkbrunnen Schwimmschulkai 108,Trinkbrunnen,Trinkbrunnen,Schwimmschulkai 108,8010,47.08631551600203,15.424946765104929,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_110,Trinkbrunnen Olga-Rudel-Zeynek-Gasse 10,Trinkbrunnen,Trinkbrunnen,Olga-Rudel-Zeynek-Gasse 10,8020,47.03780199427946,15.394123350767167,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_111,Trinkbrunnen Grottenhofstraße 32,Trinkbrunnen,Trinkbrunnen,Grottenhofstraße 32,8020,47.047580317798484,15.401091361726927,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_112,Trinkbrunnen Conrad-von-Hötzendorf-Straße 171,Trinkbrunnen,Trinkbrunnen,Conrad-von-Hötzendorf-Straße 171,8010,47.047712573661315,15.454488600504531,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_113,Trinkbrunnen Salfeldstraße 25b,Trinkbrunnen,Trinkbrunnen,Salfeldstraße 25b,8020,47.03217772036342,15.396206456103297,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_114,Trinkbrunnen Oeverseegasse 26,Trinkbrunnen,Trinkbrunnen,Oeverseegasse 26,8020,47.063783756955516,15.4274463078038,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_115,Trinkbrunnen Maria-Theresia-Allee 5,Trinkbrunnen,Trinkbrunnen,Maria-Theresia-Allee 5,8010,47.077201448116305,15.442162688770763,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_116,Trinkbrunnen Ruckerlberggasse 20,Trinkbrunnen,Trinkbrunnen,Ruckerlberggasse 20,8010,47.0677892839888,15.460431663649418,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_117,Trinkbrunnen Am Eichengrund 12,Trinkbrunnen,Trinkbrunnen,Am Eichengrund 12,8045,47.11543848424493,15.42136046633547,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_118,Trinkbrunnen Eichbachgasse 181,Trinkbrunnen,Trinkbrunnen,Eichbachgasse 181,8010,47.01419504023795,15.46448768214213,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_121,Trinkbrunnen Esperantoplatz 1,Trinkbrunnen,Trinkbrunnen,Esperantoplatz 1,8020,47.071460813521426,15.424467633961799,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_123,Trinkbrunnen Rösselmühlgasse 22,Trinkbrunnen,Trinkbrunnen,Rösselmühlgasse 22,8020,47.06647736359076,15.428095605394178,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_126,Trinkbrunnen Kratkystraße 6b,Trinkbrunnen,Trinkbrunnen,Kratkystraße 6b,8020,47.06026430072016,15.412243777005209,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_127,Trinkbrunnen Wasserwerkgasse 9,Trinkbrunnen,Trinkbrunnen,Wasserwerkgasse 9,8045,47.10168354896848,15.413730653864501,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_128,Trinkbrunnen Friedrichgasse 34,Trinkbrunnen,Trinkbrunnen,Friedrichgasse 34,8010,47.06300257215198,15.436535974313887,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_129,Trinkbrunnen Straßganger Straße 429,Trinkbrunnen,Trinkbrunnen,Straßganger Straße 429,8020,47.03261565234641,15.399949871805477,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_132,Trinkbrunnen Plattensteig 20c,Trinkbrunnen,Trinkbrunnen,Plattensteig 20c,8010,47.112343253144964,15.469753509164825,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_134,Trinkbrunnen Mariahilferstraße 32,Trinkbrunnen,Trinkbrunnen,Mariahilferstraße 32,8020,47.07393344903705,15.432534921264114,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_135,Trinkbrunnen Lendkai 159,Trinkbrunnen,Trinkbrunnen,Lendkai 159,8020,47.08282540284697,15.427011457603957,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_138,Trinkbrunnen Kratkystraße 20d,Trinkbrunnen,Trinkbrunnen,Kratkystraße 20d,8020,47.05904577118957,15.407525570069446,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_139,Trinkbrunnen Tegetthoffplatz 1,Trinkbrunnen,Trinkbrunnen,Tegetthoffplatz 1,8010,47.07637628610517,15.458486512760036,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_140,Trinkbrunnen Trattenweg 10,Trinkbrunnen,Trinkbrunnen,Trattenweg 10,8010,47.052111814016094,15.442253126983582,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_141,Trinkbrunnen Am Fröbelpark 4,Trinkbrunnen,Trinkbrunnen,Am Fröbelpark 4,8020,47.08349624092846,15.41888427113679,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_142,Trinkbrunnen Ragnitzstraße 58b,Trinkbrunnen,Trinkbrunnen,Ragnitzstraße 58b,8010,47.077371054450325,15.48007769158404,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_143,Trinkbrunnen Felix-Dahn-Platz 2,Trinkbrunnen,Trinkbrunnen,Felix-Dahn-Platz 2,8010,47.06660274334912,15.453369740087362,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_144,Trinkbrunnen Grieskai 14,Trinkbrunnen,Trinkbrunnen,Grieskai 14,8020,47.068963361969566,15.434636961998399,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_146,Trinkbrunnen Wasserwerkgasse 10,Trinkbrunnen,Trinkbrunnen,Wasserwerkgasse 10,8045,47.101160614365945,15.411806328577143,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_147,Trinkbrunnen Hafnerriegel 27,Trinkbrunnen,Trinkbrunnen,Hafnerriegel 27,8010,47.06192510445932,15.453081783800242,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_148,Trinkbrunnen Radegunder Straße 221,Trinkbrunnen,Trinkbrunnen,Radegunder Straße 221,8045,47.125503007760656,15.442260435857742,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_149,Trinkbrunnen Schillerstraße 33a,Trinkbrunnen,Trinkbrunnen,Schillerstraße 33a,8010,47.07084717025847,15.45631322044781,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_150,Trinkbrunnen Ivica-Osim-Platz 1,Trinkbrunnen,Trinkbrunnen,Ivica-Osim-Platz 1,8010,47.04621766419609,15.4555710440323,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_151,Trinkbrunnen Lendplatz 39,Trinkbrunnen,Trinkbrunnen,Lendplatz 39,8020,47.07517210665228,15.430738695013433,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_155,Trinkbrunnen Hasnerplatz 12,Trinkbrunnen,Trinkbrunnen,Hasnerplatz 12,8010,47.08322518798149,15.433849208127182,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_156,Trinkbrunnen Rechbauerstraße 4a,Trinkbrunnen,Trinkbrunnen,Rechbauerstraße 4a,8010,47.07007378533205,15.448858078792588,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_158,Trinkbrunnen Zeugamtsweg 21,Trinkbrunnen,Trinkbrunnen,Zeugamtsweg 21,8020,47.0573701946812,15.410800016891049,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_159,Trinkbrunnen Dreierschützengasse 39c,Trinkbrunnen,Trinkbrunnen,Dreierschützengasse 39c,8020,47.076736668520105,15.408234247425424,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_161,Trinkbrunnen Waagner-Biro-Straße 78,Trinkbrunnen,Trinkbrunnen,Waagner-Biro-Straße 78,8020,47.07846990652657,15.41127012859445,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_162,Trinkbrunnen Färbergasse 11,Trinkbrunnen,Trinkbrunnen,Färbergasse 11,8010,47.07159641244756,15.439839298092519,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_163,Trinkbrunnen Pomisgasse 13,Trinkbrunnen,Trinkbrunnen,Pomisgasse 13,8010,47.055352673926194,15.443238922737834,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_164,Trinkbrunnen Daungasse 4,Trinkbrunnen,Trinkbrunnen,Daungasse 4,8020,47.07283511223713,15.41389450906988,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_165,Trinkbrunnen Vinzenzgasse 8,Trinkbrunnen,Trinkbrunnen,Vinzenzgasse 8,8020,47.07157875819872,15.403878515827557,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_166,Trinkbrunnen Nippelgasse 10a,Trinkbrunnen,Trinkbrunnen,Nippelgasse 10a,8020,47.024173036315176,15.42493402716314,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
fountain_168,Trinkbrunnen Harmsdorfgasse 68,Trinkbrunnen,Trinkbrunnen,Harmsdorfgasse 68,8010,47.05349016926441,15.46397658280722,no,Stadt Graz OGD - Oeffentliche Brunnen,CC BY 4.0,24/7 (when operational)
